,pred,real
0,0.0,0.0
1,0.0,-0.3044107364702505
2,0.0,-0.2415022212135888
3,0.0,0.0111740747979677
4,0.0,-0.1618303344095847
5,0.0,-0.1237279729318078
6,0.0,0.0498012594010441
7,0.0,0.0685000213266409
8,0.0,-0.2281509931985414
9,0.0,-0.08112670109465
10,0.0,-0.081548671605306
11,0.0,-0.2082115308221411
12,0.0,-0.0038727504004258
13,0.0,-0.2664673721088713
14,0.0,-0.1745427485301913
15,0.0,0.0346670651350951
16,0.0,-0.1670589933343993
17,0.0,-0.0761022650040741
18,0.0,-0.1218081636685006
19,0.0,-0.1634317335182719
20,0.0,-0.0323724737231788
21,0.0,0.0915211650809875
22,0.0,-0.2171770918950031
23,0.0,-0.0273317643870756
24,0.0,0.1069107269184165
25,0.0,0.1691711134663599
26,0.0,0.1060041352717374
27,0.0,0.043086647943017
28,0.0,0.0070791208059679
29,0.0,-0.1140265985561218
30,0.0,0.1085558596392837
31,0.0,-0.1232766406074907
32,0.0,-0.1498881864414491
33,0.0,0.0303283577344331
34,0.0,-0.2223301814696921
35,0.0,-0.0508494181838347
36,0.0,-0.1175653186354169
37,0.0,-0.0703730766661815
38,0.0,-0.0314233540473233
39,0.0,0.0761559488375787
40,0.0,0.0633820888179627
41,0.0,0.0273926388864311
42,0.0,0.0967789612558766
43,0.0,-0.1437815339693859
44,0.0,-0.1138319226439256
45,0.0,-0.0405042983144988
46,0.0,-0.3976229370528579
47,0.0,0.099466821490062
48,0.0,-0.1735686522758926
49,0.0,-0.2198874840617626
50,0.0,0.0693730251763372
51,0.0,-0.1702942594898103
52,0.0,-0.141538186395247
53,0.0,0.0474178787753556
54,0.0,-0.1388376459386472
55,0.0,-0.1986457794249381
56,0.0,-0.0034653845197301
57,0.0,0.1007856552647584
58,0.0,-0.1141735488288069
59,0.0,0.0285384260536182
60,0.0,0.1162459079608047
61,0.0,-0.1692599490310046
62,0.0,-0.018796625155253
63,0.0,0.1083514902141518
64,0.0,-0.1711464821660473
65,0.0,0.0585499250587702
66,0.0,-0.0700865587551728
67,0.0,-0.1344012844928577
68,0.0,0.0742378094915202
69,0.0,-0.2152741855342634
70,0.0,0.0052758911145628
71,0.0,-0.0035605354726878
72,0.0,-0.216829446656012
73,0.0,0.2512696914495408
74,0.0,-0.1511955381935979
75,0.0,0.0444832445537713
76,0.0,0.115874793946935
77,0.0,-0.0319674646470494
