,pred,real
470,24.356250000000003,30.945408459645613
471,21.88125,25.709961263028895
472,18.50625,20.94866228911756
473,15.693750000000001,15.89748908422626
474,12.09375,10.283537278885806
475,9.50625,5.58653295465992
476,6.018750000000001,1.5434779994234915
477,3.09375,-1.9887948754529692
478,0.84375,-4.076859847534239
479,-1.40625,-7.458055002085282
480,-2.86875,-9.031267522455122
481,-4.893750000000001,-10.207808452822752
482,-6.46875,-12.910832647902668
483,-8.15625,-15.25074554209256
484,-9.84375,-17.02947884650869
485,-11.08125,-18.2292428274264
486,-12.093750000000002,-18.819468920596407
487,-12.993750000000002,-19.26974327990448
488,-13.33125,-20.000422107339283
489,-13.668750000000001,-18.661917176509803
490,-12.318750000000001,-17.275788318075605
491,-12.65625,-16.26677476887347
492,-11.64375,-16.225449452281094
493,-10.40625,-14.67969858438146
494,-9.61875,-11.827878964903077
495,-9.28125,-10.735679966052594
496,-7.031250000000001,-8.185125537229624
497,-6.13125,-5.377603210964157
498,-4.10625,-1.7928359244469467
499,-1.8562500000000002,1.0509893202780602
