,real,pred
0,0.0,0.0
1,-0.02599068170336949,0.0
2,0.17590725118921036,0.0
3,-0.10223914821602476,0.0
4,0.1809418515274448,0.0
5,0.17930510337811656,0.0
6,0.17615253898673489,0.0
7,0.18345203877200777,0.0
8,0.22133201716040674,0.0
9,0.17941655266965295,0.0
10,0.02086336394868038,0.0
11,0.6231122702981158,0.0
12,0.17229672160264986,0.0
13,0.253012133879873,0.0
14,0.4027607825556814,0.0
15,0.2619006919735565,0.0
16,0.3519194305937541,0.0
17,0.33802690862376705,0.0
18,0.3055209475641796,0.0
19,0.5867262695140778,0.0
20,0.17394206605550266,0.0
21,0.2663746079011906,0.0
22,0.1623195572385816,0.0
23,0.2517042210228113,0.0
24,0.3051492396740283,0.0
25,0.16884961180558333,0.0
26,0.21912540775506972,0.0
27,-0.0681311541439582,0.0
28,0.2221007873045151,0.0
29,0.2508098086138717,0.0
30,-0.2765211463259907,0.0
31,0.1318688762587148,0.0
32,-0.024943024807492442,0.0
33,-0.30233683014805823,0.0
34,0.14461486008378488,0.0
35,-0.41013627737794955,0.0
36,-0.03744386624571172,0.0
37,0.03261829071542888,0.0
38,-0.21917181911070305,0.0
39,-0.22128394252557282,0.0
40,0.03544034453934941,0.0
41,0.007912112950966943,0.0
42,-0.2217790808893172,0.0
43,0.0009211813047880213,0.0
44,-0.10880795769319329,0.0
45,-0.2282177677449555,0.0
46,0.10291537919821137,0.0
47,-0.25875445740099323,0.0
48,-0.302591752179203,0.0
49,0.2836630546122434,0.0
50,-0.27355112864795617,0.0
51,-0.20463512997028133,0.0
52,0.1375505028769668,0.0
53,-0.05920403358060211,0.0
54,-0.01901794061598583,0.0
55,0.13702892136332867,0.0
56,0.1400042424720871,0.0
57,0.13779475726810775,0.0
58,0.13801965329051313,0.0
59,0.04493074088871296,0.0
60,0.07136026368045201,0.0
61,0.3050480126253907,0.0
62,-0.1752787426292759,0.0
63,0.35806875553680406,0.0
64,0.24214146263238723,0.0
65,-0.13074064248458983,0.0
66,0.7052633869223639,0.0
67,-0.05862627014799049,0.0
68,0.28399151025976943,0.0
69,0.4586213108927941,0.0
70,0.13120771868285797,0.0
71,0.3588245464061206,0.0
72,0.44748667597616265,0.0
73,0.133709866849562,0.0
74,0.3731577307894467,0.0
75,0.412282417734366,0.0
76,0.13634213995037614,0.0
77,0.4453400077859446,0.0
78,0.35563801657186334,0.0
79,0.1722637736927961,0.0
80,0.3642726818865607,0.0
81,0.1521523601159993,0.0
82,-0.005308928607971275,0.0
83,0.17510814718658363,0.0
84,-0.013053266194715363,0.0
85,0.002657829100354725,0.0
86,0.17823181445283875,0.0
87,0.10384550052907926,0.0
88,0.015218136402004756,0.0
89,0.17990460068257264,0.0
90,0.1782020564959197,0.0
91,0.08247398001987571,0.0
92,0.024930549877257846,0.0
93,0.003756422025483097,0.0
94,-0.3566240256764943,0.0
95,0.12008186556826317,0.0
96,-0.3096373158829069,0.0
97,-0.15489960273780712,0.0
98,0.14559881000632746,0.0
99,-0.21596043655672403,0.0
100,-0.06206091127246971,0.0
101,0.14209851497550474,0.0
102,-0.217345668070565,0.0
103,0.00863492377728381,0.0
104,0.16303188638204436,0.0
105,-0.22310367224057837,0.0
106,0.12027555548839475,0.0
107,0.26430837192460865,0.0
108,0.13040552372901182,0.0
109,-0.020346943352001823,0.0
110,0.30815195600392986,0.0
111,-0.24586690377580656,0.0
112,0.05589664510233572,0.0
113,0.2251959880722394,0.0
114,-0.11909688374375049,0.0
115,0.13979465856018525,0.0
116,0.293016910897832,0.0
117,-0.3048994681179411,0.0
118,0.5160218607409841,0.0
119,0.18261644772800523,0.0
120,-0.13163323051756493,0.0
121,0.28623591860400577,0.0
122,0.3325836269548885,0.0
123,-0.14173662932984055,0.0
124,0.26126883193353345,0.0
125,0.4308526602899554,0.0
126,-0.150399151814526,0.0
127,0.23362445698558965,0.0
128,0.13456128021031732,0.0
129,0.1396882736738494,0.0
130,0.13145651771303246,0.0
131,0.3328422124336736,0.0
132,0.21272364283876044,0.0
133,0.12397192519210787,0.0
134,0.43594478632929334,0.0
135,-0.013435063315289764,0.0
136,0.2525676823199583,0.0
137,0.28993483379783136,0.0
138,-0.0461402650705538,0.0
139,0.19949527300824332,0.0
140,0.37444222743658306,0.0
141,-0.23068323965532578,0.0
142,0.14332110226111805,0.0
143,0.18877139591071979,0.0
144,-0.18053147749964982,0.0
145,0.13896440259091225,0.0
146,-0.045753510316068,0.0
147,-0.014641966384540517,0.0
148,-0.22476059101878754,0.0
149,0.12373579422246017,0.0
150,-0.14637854140061446,0.0
151,-0.3665421739688277,0.0
152,0.07428476424546293,0.0
153,-0.19472959520454314,0.0
154,-0.2884580831089627,0.0
155,0.14216227477456878,0.0
156,-0.2499572245419337,0.0
157,-0.10129623612944894,0.0
158,0.1349182786473193,0.0
159,-0.08063551655690482,0.0
160,-0.04188057511542631,0.0
161,0.1417963683202741,0.0
162,-0.2688799661741501,0.0
163,0.07777023626736135,0.0
164,0.2688905214175281,0.0
165,0.13554901638762207,0.0
166,0.40413110193518964,0.0
167,0.22583352374155208,0.0
168,-0.13931271059554007,0.0
169,0.5066795896437135,0.0
170,0.32283607943407144,0.0
171,-0.050115378286210266,0.0
172,0.4661594163395413,0.0
173,0.29307615624110195,0.0
174,0.16286197431886285,0.0
175,0.5038460737877384,0.0
176,0.21826405167762175,0.0
177,-0.010616182908612437,0.0
178,0.5584986498801907,0.0
179,0.16051875941094318,0.0
180,0.18846943218541146,0.0
181,0.6311167935127235,0.0
182,-0.041469140655020276,0.0
183,-0.03963074173280745,0.0
184,0.47522362223995085,0.0
185,0.12907288005682682,0.0
186,0.12618109692099067,0.0
187,0.2162747753575962,0.0
188,0.13131485353074712,0.0
189,0.14463332863314715,0.0
190,0.22716457542228818,0.0
191,0.126834078064328,0.0
192,0.24761283289130276,0.0
193,-0.04110699900082526,0.0
194,-0.10219531837774909,0.0
195,0.3506701191538779,0.0
196,0.0075191000677343744,0.0
197,-0.15643090623030975,0.0
198,0.3096181608702988,0.0
199,-0.164958321710154,0.0
200,-0.0059045588666912785,0.0
201,-0.021891741175192436,0.0
202,-0.19161827389887964,0.0
203,-0.010707039596026036,0.0
204,0.27676665845828374,0.0
205,-0.1855046265080138,0.0
206,-0.1839745356993956,0.0
207,0.22181651291829496,0.0
208,0.03483712692558916,0.0
209,0.15728717843506024,0.0
210,0.01430502750406637,0.0
211,-0.042375521434669494,0.0
212,0.08290572289551923,0.0
213,0.15690704618484608,0.0
214,-0.14874602917276958,0.0
215,0.18037616920276545,0.0
216,0.17839947367968012,0.0
217,0.013086775650187121,0.0
218,0.15742178378852856,0.0
219,0.09926046937676958,0.0
220,-0.1906862438712511,0.0
221,0.22797403699403063,0.0
222,0.07092761965644279,0.0
223,-0.044257469555890605,0.0
224,0.4049554724561393,0.0
225,0.1294837734542873,0.0
226,0.1591415702665815,0.0
227,0.46136376625818576,0.0
228,0.13252072035041929,0.0
229,0.27310513824131055,0.0
230,0.4958806754073053,0.0
231,0.027044924646566493,0.0
232,0.15413868500879424,0.0
233,0.3774293762649856,0.0
234,0.13506101213809396,0.0
235,0.42398661058095044,0.0
236,0.49222695195508726,0.0
237,0.18637935465335165,0.0
238,0.38606760684546604,0.0
239,0.3767777957617442,0.0
240,0.17969612743520802,0.0
241,0.17693658406164392,0.0
242,0.17872234883031668,0.0
243,-0.17508336525829282,0.0
244,-0.06095278162798845,0.0
245,0.11447154884036159,0.0
246,-0.4429609015131244,0.0
247,0.04174151695005701,0.0
248,0.13986440352601814,0.0
249,0.13955950972807152,0.0
250,0.1366191411747213,0.0
251,0.0734191031502931,0.0
252,-0.4173220891042284,0.0
253,0.10568567294969577,0.0
254,0.1363736345667088,0.0
255,-0.06308566275310135,0.0
256,-0.03260036586003512,0.0
257,-0.07364754377297222,0.0
258,-0.4505798005346282,0.0
259,0.13868376060789966,0.0
260,0.0024968851105322543,0.0
261,-0.3565222136957562,0.0
262,0.16444069986961507,0.0
263,-0.05303462537402126,0.0
264,-0.1898531797394174,0.0
265,0.16030470368550098,0.0
266,0.17060315514801339,0.0
267,-0.05902447381959153,0.0
268,0.29500743875616386,0.0
269,0.14270581173640728,0.0
270,-0.034220631046205874,0.0
271,0.034966007475072836,0.0
272,0.18075782368841598,0.0
273,-0.3479142408689526,0.0
274,0.4510424310959076,0.0
275,-0.05236968714855905,0.0
276,-0.05342166034962759,0.0
277,0.13797468640837174,0.0
278,0.13698178274769823,0.0
279,0.1391634474859753,0.0
280,0.14908795103550432,0.0
281,0.15413820611273277,0.0
282,-0.06704363311232608,0.0
283,0.2814988023552134,0.0
284,-0.002020873148944169,0.0
285,-0.14493368430480613,0.0
286,0.2173875374770402,0.0
287,-0.08599719598005517,0.0
288,0.013344792356567048,0.0
289,0.4084407458965371,0.0
290,-0.2616816096143033,0.0
291,0.24767555573527966,0.0
292,0.31871119618807864,0.0
293,-0.25761663105769816,0.0
294,0.3886882803226319,0.0
295,0.3508809086434139,0.0
296,0.1426625397656469,0.0
297,0.35319590199666084,0.0
298,0.3471760906738668,0.0
299,-0.12686399219408795,0.0
300,0.05097240139256476,0.0
301,0.24304442019956962,0.0
302,-0.10478828682028052,0.0
303,0.3767437950477559,0.0
304,0.015896924286310732,0.0
305,0.02874367924050336,0.0
306,0.13878625918811327,0.0
307,-0.21906962603141933,0.0
308,-0.08526522991201357,0.0
309,0.13061839000610576,0.0
310,-0.3551530422996336,0.0
311,0.08116809841910921,0.0
312,-0.13023418908192852,0.0
313,-0.13890317870964441,0.0
314,0.13486908602779035,0.0
315,0.1380020471733001,0.0
316,0.1394600833976849,0.0
317,0.18383014935561093,0.0
318,0.16019988358008952,0.0
319,0.13400738119172395,0.0
320,0.1774442784268162,0.0
321,0.13693992023452406,0.0
322,0.1407134889355275,0.0
323,0.20082400242042198,0.0
324,0.1071019933715589,0.0
325,-0.09905825358974862,0.0
326,0.4630610659535863,0.0
327,0.25405399054973854,0.0
328,0.24585258444266067,0.0
329,0.5294269933673097,0.0
330,0.17756352780856632,0.0
331,0.17504777563779195,0.0
332,0.17332672403096838,0.0
333,0.24378084357351204,0.0
334,0.17543210764220518,0.0
335,0.17668224958637913,0.0
336,0.16664508899523156,0.0
337,0.16696574414182663,0.0
338,0.16682027951075362,0.0
339,0.16765924225235995,0.0
340,0.16776933383721282,0.0
341,0.16826592593490686,0.0
342,0.16714765554381383,0.0
343,0.16792275754184782,0.0
344,0.16834141801787483,0.0
345,0.16861477942635572,0.0
346,0.1689717485843123,0.0
347,0.019403728019769417,0.0
348,0.07804168836622338,0.0
349,0.15719712061393842,0.0
350,-0.06529054579733273,0.0
351,0.1330714603149996,0.0
352,0.12785487506973325,0.0
353,0.12589499462659592,0.0
354,0.1349449705552077,0.0
355,-0.14833570305546084,0.0
356,0.13967596151853368,0.0
357,0.010049330264861656,0.0
358,0.05093418433541075,0.0
359,0.06975645295368249,0.0
360,-0.03942094529704043,0.0
361,0.17948139382991046,0.0
362,-0.15659398920555212,0.0
363,0.17934852667826817,0.0
364,0.005072760271390919,0.0
365,-0.05437699396468876,0.0
366,0.03738315105502732,0.0
367,0.1795002305155622,0.0
368,0.17925639487924627,0.0
369,0.15981557926038992,0.0
370,0.03825202048447407,0.0
371,0.1802331031215978,0.0
372,0.1781843213266372,0.0
373,0.17786244603915247,0.0
374,0.17905315576586567,0.0
375,0.18007766908618805,0.0
376,0.17769702144934651,0.0
377,0.1778409184973757,0.0
378,0.18010196829815728,0.0
379,0.17823128635560748,0.0
380,0.17719853013829612,0.0
381,0.18221221510160124,0.0
382,0.016421845812053526,0.0
383,0.25628603202268607,0.0
384,0.1720256197425214,0.0
385,0.2313753173783768,0.0
386,0.26839299329775823,0.0
387,0.033060805800137594,0.0
388,0.36296442265226503,0.0
389,0.2990460365013723,0.0
390,0.4310078528239112,0.0
391,0.26353136109662056,0.0
392,0.2123039259744619,0.0
393,0.1789166284591266,0.0
394,0.3059441220586949,0.0
395,0.022980008918110695,0.0
396,0.24699700602179586,0.0
397,0.17767728763974588,0.0
398,0.17868275370435205,0.0
399,0.17703601198931285,0.0
400,0.17710672408695416,0.0
401,0.1767142485821891,0.0
402,0.17748472593548836,0.0
403,0.17803035096999675,0.0
404,0.017862963814435417,0.0
405,0.18039810080698437,0.0
406,-0.011814562220582303,0.0
407,-0.09970821002905472,0.0
408,0.18106818933769375,0.0
409,-0.02830206639367283,0.0
410,0.1567315662611133,0.0
411,0.1380946729410324,0.0
412,-0.07884829013798766,0.0
413,0.09982409769451239,0.0
414,-0.1041266713213993,0.0
415,0.13613229541425076,0.0
416,-0.1476436940129333,0.0
417,0.11261274766565244,0.0
418,0.08725628922086415,0.0
419,-0.08045072189686042,0.0
420,0.22278314362064044,0.0
421,-0.11355191224169925,0.0
422,0.0022492943519267783,0.0
423,0.24468979674053282,0.0
424,-0.1161749494705755,0.0
425,0.17199973798016277,0.0
426,0.2071526855791479,0.0
427,0.17985526985231814,0.0
428,0.17787393800059004,0.0
429,0.17978803992056847,0.0
430,0.17869546244471834,0.0
431,0.17840868350422134,0.0
432,0.17750934425248666,0.0
433,0.1790814172735038,0.0
434,0.33161492641172075,0.0
435,0.020759951204775806,0.0
436,0.32900570282018915,0.0
437,0.20479183371607235,0.0
438,-0.22246940691129602,0.0
439,0.020096652627726197,0.0
440,0.44202343442408765,0.0
441,-0.3553328279480503,0.0
442,0.11722072681788909,0.0
443,0.35705935735115446,0.0
444,-0.2135225272059489,0.0
445,0.17779603617151007,0.0
446,0.24661058676416792,0.0
447,0.13967641525929642,0.0
448,0.13500486053045258,0.0
449,0.31915697690507017,0.0
450,-0.07716745821091298,0.0
451,0.117756940981538,0.0
452,0.28664799236761507,0.0
453,-0.4145635601163731,0.0
454,-0.05682070303885123,0.0
455,0.047168233300091345,0.0
456,-0.45063328099624744,0.0
457,0.04679944485852605,0.0
458,0.25211653361942954,0.0
459,-0.3001151594612357,0.0
460,-0.010458331827583933,0.0
461,0.13547303896736462,0.0
462,-0.1024880630320757,0.0
463,-0.02305562296626018,0.0
464,0.16471467609516433,0.0
465,-0.37420966886674734,0.0
466,0.05357562070005706,0.0
467,0.008382419548638165,0.0
468,-0.5537550886986677,0.0
469,0.10145514724097593,0.0
470,0.001571099417488675,0.0
471,-0.22170843029426912,0.0
472,0.05475397480359856,0.0
473,-0.1202403040011264,0.0
474,-0.2159587396263074,0.0
475,0.2749541763653034,0.0
476,-0.019697451047489878,0.0
477,-0.07861081818361537,0.0
478,0.13434189130903196,0.0
479,0.13507789855826413,0.0
480,-0.21775797013064402,0.0
481,0.33041701296609327,0.0
482,0.02269506092194984,0.0
483,-0.1074182008607556,0.0
484,0.46044846282650553,0.0
485,-0.07484218796830788,0.0
486,0.22433257295609188,0.0
487,0.41437930089040265,0.0
488,0.13355101548266912,0.0
489,0.13238543472522668,0.0
490,0.43422308397060805,0.0
491,-0.0987064792155774,0.0
492,0.2173085295278474,0.0
493,0.21934257088781717,0.0
494,0.13778578455916346,0.0
